id,project,meeting_number,speaker_number,speech_frequency,total_words,duration,normalized_speech_frequency,speaker_id,next_speaker_id,count,network_density,weighted_network_density,gini_coefficient,interaction_equality_index,degree_centrality,indegree_centrality,outdegree_centrality,betweenness_centrality,closeness_centrality,eigenvector_centrality,pagerank,overall_collaboration_score,individual_collaboration_score
3_0_SPEAKER_03,3,1,3,7719,8731,98,78.76530612244898,3,0,0,0.5833333333333334,10.666666666666666,0.4023437487426757,0.2795536322875935,125,63,62,0.3333333333333333,0.0454545454545454,0.7071548675013909,0.4525162186614408,-1.0,-1.0
3_0_SPEAKER_03,3,1,3,7719,8731,98,78.76530612244898,3,1,42,0.5833333333333334,10.666666666666666,0.4023437487426757,0.2795536322875935,125,63,62,0.3333333333333333,0.0454545454545454,0.7071548675013909,0.4525162186614408,-1.0,-1.0
3_0_SPEAKER_03,3,1,3,7719,8731,98,78.76530612244898,3,2,20,0.5833333333333334,10.666666666666666,0.4023437487426757,0.2795536322875935,125,63,62,0.3333333333333333,0.0454545454545454,0.7071548675013909,0.4525162186614408,-1.0,-1.0
3_0_SPEAKER_03,3,1,3,7719,8731,98,78.76530612244898,3,3,64,0.5833333333333334,10.666666666666666,0.4023437487426757,0.2795536322875935,125,63,62,0.3333333333333333,0.0454545454545454,0.7071548675013909,0.4525162186614408,-1.0,-1.0
3_1_SPEAKER_00,3,2,0,2,7910,92,0.0217391304347826,0,0,0,0.5,7.833333333333333,0.4840425511317338,0.0420804949369848,2,1,1,0.0,0.0612244897959183,0.0157057510088448,0.0461759452343327,-1.0,-1.0
3_1_SPEAKER_00,3,2,0,2,7910,92,0.0217391304347826,0,1,0,0.5,7.833333333333333,0.4840425511317338,0.0420804949369848,2,1,1,0.0,0.0612244897959183,0.0157057510088448,0.0461759452343327,-1.0,-1.0
3_1_SPEAKER_00,3,2,0,2,7910,92,0.0217391304347826,0,2,0,0.5,7.833333333333333,0.4840425511317338,0.0420804949369848,2,1,1,0.0,0.0612244897959183,0.0157057510088448,0.0461759452343327,-1.0,-1.0
3_1_SPEAKER_00,3,2,0,2,7910,92,0.0217391304347826,0,3,1,0.5,7.833333333333333,0.4840425511317338,0.0420804949369848,2,1,1,0.0,0.0612244897959183,0.0157057510088448,0.0461759452343327,-1.0,-1.0
3_1_SPEAKER_01,3,2,1,3,7910,92,0.0326086956521739,1,0,0,0.5,7.833333333333333,0.4840425511317338,0.0420804949369848,2,1,1,0.0,0.0612244897959183,0.0157057510088448,0.0461759452343327,-1.0,-1.0
3_1_SPEAKER_01,3,2,1,3,7910,92,0.0326086956521739,1,1,0,0.5,7.833333333333333,0.4840425511317338,0.0420804949369848,2,1,1,0.0,0.0612244897959183,0.0157057510088448,0.0461759452343327,-1.0,-1.0
3_1_SPEAKER_01,3,2,1,3,7910,92,0.0326086956521739,1,2,0,0.5,7.833333333333333,0.4840425511317338,0.0420804949369848,2,1,1,0.0,0.0612244897959183,0.0157057510088448,0.0461759452343327,-1.0,-1.0
3_1_SPEAKER_01,3,2,1,3,7910,92,0.0326086956521739,1,3,1,0.5,7.833333333333333,0.4840425511317338,0.0420804949369848,2,1,1,0.0,0.0612244897959183,0.0157057510088448,0.0461759452343327,-1.0,-1.0
3_1_SPEAKER_02,3,2,2,532,7910,92,5.782608695652174,2,0,0,0.5,7.833333333333333,0.4840425511317338,0.0420804949369848,90,45,45,0.0,0.0218978102189781,0.7067587953980201,0.4279175355449712,-1.0,-1.0
3_1_SPEAKER_02,3,2,2,532,7910,92,5.782608695652174,2,1,0,0.5,7.833333333333333,0.4840425511317338,0.0420804949369848,90,45,45,0.0,0.0218978102189781,0.7067587953980201,0.4279175355449712,-1.0,-1.0
3_1_SPEAKER_02,3,2,2,532,7910,92,5.782608695652174,2,2,14,0.5,7.833333333333333,0.4840425511317338,0.0420804949369848,90,45,45,0.0,0.0218978102189781,0.7067587953980201,0.4279175355449712,-1.0,-1.0
3_1_SPEAKER_02,3,2,2,532,7910,92,5.782608695652174,2,3,45,0.5,7.833333333333333,0.4840425511317338,0.0420804949369848,90,45,45,0.0,0.0218978102189781,0.7067587953980201,0.4279175355449712,-1.0,-1.0
3_1_SPEAKER_03,3,2,3,7373,7910,92,80.1413043478261,3,0,1,0.5,7.833333333333333,0.4840425511317338,0.0420804949369848,94,47,47,1.0,0.0638297872340425,0.7071058364191573,0.4797305739863631,-1.0,-1.0
3_1_SPEAKER_03,3,2,3,7373,7910,92,80.1413043478261,3,1,1,0.5,7.833333333333333,0.4840425511317338,0.0420804949369848,94,47,47,1.0,0.0638297872340425,0.7071058364191573,0.4797305739863631,-1.0,-1.0
3_1_SPEAKER_03,3,2,3,7373,7910,92,80.1413043478261,3,2,45,0.5,7.833333333333333,0.4840425511317338,0.0420804949369848,94,47,47,1.0,0.0638297872340425,0.7071058364191573,0.4797305739863631,-1.0,-1.0
3_1_SPEAKER_03,3,2,3,7373,7910,92,80.1413043478261,3,3,496,0.5,7.833333333333333,0.4840425511317338,0.0420804949369848,94,47,47,1.0,0.0638297872340425,0.7071058364191573,0.4797305739863631,-1.0,-1.0
3_2_SPEAKER_00,3,3,0,1,6431,69,0.0144927536231884,0,0,0,0.5833333333333334,6.416666666666667,0.3668831149772306,0.3323361592713271,2,1,1,0.0,0.0508474576271186,0.0169008361400002,0.0480877234299276,-1.0,-1.0
3_2_SPEAKER_00,3,3,0,1,6431,69,0.0144927536231884,0,1,0,0.5833333333333334,6.416666666666667,0.3668831149772306,0.3323361592713271,2,1,1,0.0,0.0508474576271186,0.0169008361400002,0.0480877234299276,-1.0,-1.0
3_2_SPEAKER_00,3,3,0,1,6431,69,0.0144927536231884,0,2,1,0.5833333333333334,6.416666666666667,0.3668831149772306,0.3323361592713271,2,1,1,0.0,0.0508474576271186,0.0169008361400002,0.0480877234299276,-1.0,-1.0
3_2_SPEAKER_00,3,3,0,1,6431,69,0.0144927536231884,0,3,0,0.5833333333333334,6.416666666666667,0.3668831149772306,0.3323361592713271,2,1,1,0.0,0.0508474576271186,0.0169008361400002,0.0480877234299276,-1.0,-1.0
3_2_SPEAKER_01,3,3,1,241,6431,69,3.4927536231884058,1,0,1,0.5833333333333334,6.416666666666667,0.3668831149772306,0.3323361592713271,34,17,17,0.5,0.03125,0.4501985067663603,0.211755348427667,-1.0,-1.0
3_2_SPEAKER_01,3,3,1,241,6431,69,3.4927536231884058,1,1,0,0.5833333333333334,6.416666666666667,0.3668831149772306,0.3323361592713271,34,17,17,0.5,0.03125,0.4501985067663603,0.211755348427667,-1.0,-1.0
3_2_SPEAKER_01,3,3,1,241,6431,69,3.4927536231884058,1,2,1,0.5833333333333334,6.416666666666667,0.3668831149772306,0.3323361592713271,34,17,17,0.5,0.03125,0.4501985067663603,0.211755348427667,-1.0,-1.0
3_2_SPEAKER_01,3,3,1,241,6431,69,3.4927536231884058,1,3,15,0.5833333333333334,6.416666666666667,0.3668831149772306,0.3323361592713271,34,17,17,0.5,0.03125,0.4501985067663603,0.211755348427667,-1.0,-1.0
3_2_SPEAKER_02,3,3,2,408,6431,69,5.913043478260869,2,0,0,0.5833333333333334,6.416666666666667,0.3668831149772306,0.3323361592713271,44,22,22,0.3333333333333333,0.15,0.547180607235054,0.2939686258256828,-1.0,-1.0
3_2_SPEAKER_02,3,3,2,408,6431,69,5.913043478260869,2,1,0,0.5833333333333334,6.416666666666667,0.3668831149772306,0.3323361592713271,44,22,22,0.3333333333333333,0.15,0.547180607235054,0.2939686258256828,-1.0,-1.0
3_2_SPEAKER_02,3,3,2,408,6431,69,5.913043478260869,2,2,0,0.5833333333333334,6.416666666666667,0.3668831149772306,0.3323361592713271,44,22,22,0.3333333333333333,0.15,0.547180607235054,0.2939686258256828,-1.0,-1.0
3_2_SPEAKER_02,3,3,2,408,6431,69,5.913043478260869,2,3,22,0.5833333333333334,6.416666666666667,0.3668831149772306,0.3323361592713271,44,22,22,0.3333333333333333,0.15,0.547180607235054,0.2939686258256828,-1.0,-1.0
3_2_SPEAKER_03,3,3,3,5781,6431,69,83.78260869565217,3,0,0,0.5833333333333334,6.416666666666667,0.3668831149772306,0.3323361592713271,74,37,37,0.5,0.05,0.7054282736813048,0.4461883023167227,-1.0,-1.0
3_2_SPEAKER_03,3,3,3,5781,6431,69,83.78260869565217,3,1,17,0.5833333333333334,6.416666666666667,0.3668831149772306,0.3323361592713271,74,37,37,0.5,0.05,0.7054282736813048,0.4461883023167227,-1.0,-1.0
3_2_SPEAKER_03,3,3,3,5781,6431,69,83.78260869565217,3,2,20,0.5833333333333334,6.416666666666667,0.3668831149772306,0.3323361592713271,74,37,37,0.5,0.05,0.7054282736813048,0.4461883023167227,-1.0,-1.0
3_2_SPEAKER_03,3,3,3,5781,6431,69,83.78260869565217,3,3,42,0.5833333333333334,6.416666666666667,0.3668831149772306,0.3323361592713271,74,37,37,0.5,0.05,0.7054282736813048,0.4461883023167227,-1.0,-1.0
3_3_SPEAKER_00,3,4,0,338,7206,87,3.885057471264368,0,0,3,0.75,11.75,0.2890070913787032,0.4286046629912224,44,22,22,0.0,0.0297029702970297,0.3729008142698419,0.1647285356902766,-1.0,-1.0
3_3_SPEAKER_00,3,4,0,338,7206,87,3.885057471264368,0,1,1,0.75,11.75,0.2890070913787032,0.4286046629912224,44,22,22,0.0,0.0297029702970297,0.3729008142698419,0.1647285356902766,-1.0,-1.0
3_3_SPEAKER_00,3,4,0,338,7206,87,3.885057471264368,0,2,0,0.75,11.75,0.2890070913787032,0.4286046629912224,44,22,22,0.0,0.0297029702970297,0.3729008142698419,0.1647285356902766,-1.0,-1.0
3_3_SPEAKER_00,3,4,0,338,7206,87,3.885057471264368,0,3,21,0.75,11.75,0.2890070913787032,0.4286046629912224,44,22,22,0.0,0.0297029702970297,0.3729008142698419,0.1647285356902766,-1.0,-1.0
3_3_SPEAKER_01,3,4,1,312,7206,87,3.586206896551724,1,0,0,0.75,11.75,0.2890070913787032,0.4286046629912224,64,32,32,0.3333333333333333,0.15,0.5247294552199807,0.2240524410365518,-1.0,-1.0
3_3_SPEAKER_01,3,4,1,312,7206,87,3.586206896551724,1,1,1,0.75,11.75,0.2890070913787032,0.4286046629912224,64,32,32,0.3333333333333333,0.15,0.5247294552199807,0.2240524410365518,-1.0,-1.0
3_3_SPEAKER_01,3,4,1,312,7206,87,3.586206896551724,1,2,1,0.75,11.75,0.2890070913787032,0.4286046629912224,64,32,32,0.3333333333333333,0.15,0.5247294552199807,0.2240524410365518,-1.0,-1.0
3_3_SPEAKER_01,3,4,1,312,7206,87,3.586206896551724,1,3,31,0.75,11.75,0.2890070913787032,0.4286046629912224,64,32,32,0.3333333333333333,0.15,0.5247294552199807,0.2240524410365518,-1.0,-1.0
3_3_SPEAKER_02,3,4,2,333,7206,87,3.827586206896552,2,0,0,0.75,11.75,0.2890070913787032,0.4286046629912224,36,18,18,0.6666666666666666,0.15,0.3007906733406922,0.1417643722392246,-1.0,-1.0
3_3_SPEAKER_02,3,4,2,333,7206,87,3.827586206896552,2,1,1,0.75,11.75,0.2890070913787032,0.4286046629912224,36,18,18,0.6666666666666666,0.15,0.3007906733406922,0.1417643722392246,-1.0,-1.0
3_3_SPEAKER_02,3,4,2,333,7206,87,3.827586206896552,2,2,0,0.75,11.75,0.2890070913787032,0.4286046629912224,36,18,18,0.6666666666666666,0.15,0.3007906733406922,0.1417643722392246,-1.0,-1.0
3_3_SPEAKER_02,3,4,2,333,7206,87,3.827586206896552,2,3,17,0.75,11.75,0.2890070913787032,0.4286046629912224,36,18,18,0.6666666666666666,0.15,0.3007906733406922,0.1417643722392246,-1.0,-1.0
3_3_SPEAKER_03,3,4,3,6223,7206,87,71.52873563218391,3,0,22,0.75,11.75,0.2890070913787032,0.4286046629912224,138,69,69,0.3333333333333333,0.0555555555555555,0.7036540004666243,0.4694546510339469,-1.0,-1.0
3_3_SPEAKER_03,3,4,3,6223,7206,87,71.52873563218391,3,1,30,0.75,11.75,0.2890070913787032,0.4286046629912224,138,69,69,0.3333333333333333,0.0555555555555555,0.7036540004666243,0.4694546510339469,-1.0,-1.0
3_3_SPEAKER_03,3,4,3,6223,7206,87,71.52873563218391,3,2,17,0.75,11.75,0.2890070913787032,0.4286046629912224,138,69,69,0.3333333333333333,0.0555555555555555,0.7036540004666243,0.4694546510339469,-1.0,-1.0
3_3_SPEAKER_03,3,4,3,6223,7206,87,71.52873563218391,3,3,40,0.75,11.75,0.2890070913787032,0.4286046629912224,138,69,69,0.3333333333333333,0.0555555555555555,0.7036540004666243,0.4694546510339469,-1.0,-1.0
3_4_SPEAKER_00,3,5,0,92,2852,37,2.4864864864864864,0,0,0,0.5,2.833333333333333,0.3235294079584775,0.3746973051332558,8,4,4,0.0,0.12,0.2660762813717369,0.1334457472973262,-1.0,-1.0
3_4_SPEAKER_00,3,5,0,92,2852,37,2.4864864864864864,0,1,0,0.5,2.833333333333333,0.3235294079584775,0.3746973051332558,8,4,4,0.0,0.12,0.2660762813717369,0.1334457472973262,-1.0,-1.0
3_4_SPEAKER_00,3,5,0,92,2852,37,2.4864864864864864,0,2,0,0.5,2.833333333333333,0.3235294079584775,0.3746973051332558,8,4,4,0.0,0.12,0.2660762813717369,0.1334457472973262,-1.0,-1.0
3_4_SPEAKER_00,3,5,0,92,2852,37,2.4864864864864864,0,3,4,0.5,2.833333333333333,0.3235294079584775,0.3746973051332558,8,4,4,0.0,0.12,0.2660762813717369,0.1334457472973262,-1.0,-1.0
3_4_SPEAKER_01,3,5,1,193,2852,37,5.216216216216216,1,0,0,0.5,2.833333333333333,0.3235294079584775,0.3746973051332558,8,4,4,0.0,0.12,0.2660762813717369,0.1334457472973262,-1.0,-1.0
3_4_SPEAKER_01,3,5,1,193,2852,37,5.216216216216216,1,1,1,0.5,2.833333333333333,0.3235294079584775,0.3746973051332558,8,4,4,0.0,0.12,0.2660762813717369,0.1334457472973262,-1.0,-1.0
3_4_SPEAKER_01,3,5,1,193,2852,37,5.216216216216216,1,2,0,0.5,2.833333333333333,0.3235294079584775,0.3746973051332558,8,4,4,0.0,0.12,0.2660762813717369,0.1334457472973262,-1.0,-1.0
3_4_SPEAKER_01,3,5,1,193,2852,37,5.216216216216216,1,3,4,0.5,2.833333333333333,0.3235294079584775,0.3746973051332558,8,4,4,0.0,0.12,0.2660762813717369,0.1334457472973262,-1.0,-1.0
3_4_SPEAKER_02,3,5,2,232,2852,37,6.27027027027027,2,0,0,0.5,2.833333333333333,0.3235294079584775,0.3746973051332558,18,9,9,0.0,0.0857142857142857,0.5986716330864079,0.2533779314189841,-1.0,-1.0
3_4_SPEAKER_02,3,5,2,232,2852,37,6.27027027027027,2,1,0,0.5,2.833333333333333,0.3235294079584775,0.3746973051332558,18,9,9,0.0,0.0857142857142857,0.5986716330864079,0.2533779314189841,-1.0,-1.0
3_4_SPEAKER_02,3,5,2,232,2852,37,6.27027027027027,2,2,0,0.5,2.833333333333333,0.3235294079584775,0.3746973051332558,18,9,9,0.0,0.0857142857142857,0.5986716330864079,0.2533779314189841,-1.0,-1.0
3_4_SPEAKER_02,3,5,2,232,2852,37,6.27027027027027,2,3,9,0.5,2.833333333333333,0.3235294079584775,0.3746973051332558,18,9,9,0.0,0.0857142857142857,0.5986716330864079,0.2533779314189841,-1.0,-1.0
3_4_SPEAKER_03,3,5,3,2335,2852,37,63.108108108108105,3,0,4,0.5,2.833333333333333,0.3235294079584775,0.3746973051332558,34,17,17,1.0,0.1764705882352941,0.7071061452995794,0.4797305739863631,-1.0,-1.0
3_4_SPEAKER_03,3,5,3,2335,2852,37,63.108108108108105,3,1,4,0.5,2.833333333333333,0.3235294079584775,0.3746973051332558,34,17,17,1.0,0.1764705882352941,0.7071061452995794,0.4797305739863631,-1.0,-1.0
3_4_SPEAKER_03,3,5,3,2335,2852,37,63.108108108108105,3,2,9,0.5,2.833333333333333,0.3235294079584775,0.3746973051332558,34,17,17,1.0,0.1764705882352941,0.7071061452995794,0.4797305739863631,-1.0,-1.0
3_4_SPEAKER_03,3,5,3,2335,2852,37,63.108108108108105,3,3,18,0.5,2.833333333333333,0.3235294079584775,0.3746973051332558,34,17,17,1.0,0.1764705882352941,0.7071061452995794,0.4797305739863631,-1.0,-1.0
4_0_SPEAKER_00,4,1,0,1294,12023,119,10.873949579831931,0,0,1,0.8,11.65,0.3416309005544401,0.3303345579821954,116,58,58,0.25,0.125,0.5735734088561836,0.2377504067562273,3.0,4.0
4_0_SPEAKER_00,4,1,0,1294,12023,119,10.873949579831931,0,1,1,0.8,11.65,0.3416309005544401,0.3303345579821954,116,58,58,0.25,0.125,0.5735734088561836,0.2377504067562273,3.0,3.0
4_0_SPEAKER_00,4,1,0,1294,12023,119,10.873949579831931,0,2,1,0.8,11.65,0.3416309005544401,0.3303345579821954,116,58,58,0.25,0.125,0.5735734088561836,0.2377504067562273,3.0,3.0
4_0_SPEAKER_00,4,1,0,1294,12023,119,10.873949579831931,0,3,48,0.8,11.65,0.3416309005544401,0.3303345579821954,116,58,58,0.25,0.125,0.5735734088561836,0.2377504067562273,3.0,6.0
4_0_SPEAKER_00,4,1,0,1294,12023,119,10.873949579831931,0,4,8,0.8,11.65,0.3416309005544401,0.3303345579821954,116,58,58,0.25,0.125,0.5735734088561836,0.2377504067562273,3.0,3.0
4_0_SPEAKER_01,4,1,1,711,12023,119,5.974789915966387,1,0,3,0.8,11.65,0.3416309005544401,0.3303345579821954,42,21,21,0.0833333333333333,0.1538461538461538,0.21447245977625,0.1046463632107669,2.0,3.0
4_0_SPEAKER_01,4,1,1,711,12023,119,5.974789915966387,1,1,4,0.8,11.65,0.3416309005544401,0.3303345579821954,42,21,21,0.0833333333333333,0.1538461538461538,0.21447245977625,0.1046463632107669,2.0,2.0
4_0_SPEAKER_01,4,1,1,711,12023,119,5.974789915966387,1,2,0,0.8,11.65,0.3416309005544401,0.3303345579821954,42,21,21,0.0833333333333333,0.1538461538461538,0.21447245977625,0.1046463632107669,2.0,2.0
4_0_SPEAKER_01,4,1,1,711,12023,119,5.974789915966387,1,3,18,0.8,11.65,0.3416309005544401,0.3303345579821954,42,21,21,0.0833333333333333,0.1538461538461538,0.21447245977625,0.1046463632107669,2.0,6.0
4_0_SPEAKER_01,4,1,1,711,12023,119,5.974789915966387,1,4,0,0.8,11.65,0.3416309005544401,0.3303345579821954,42,21,21,0.0833333333333333,0.1538461538461538,0.21447245977625,0.1046463632107669,2.0,2.0
4_0_SPEAKER_02,4,1,2,600,12023,119,5.042016806722689,2,0,4,0.8,11.65,0.3416309005544401,0.3303345579821954,46,23,23,0.25,0.1481481481481481,0.2462930727056815,0.1105114298802404,3.0,4.0
4_0_SPEAKER_02,4,1,2,600,12023,119,5.042016806722689,2,1,3,0.8,11.65,0.3416309005544401,0.3303345579821954,46,23,23,0.25,0.1481481481481481,0.2462930727056815,0.1105114298802404,3.0,3.0
4_0_SPEAKER_02,4,1,2,600,12023,119,5.042016806722689,2,2,3,0.8,11.65,0.3416309005544401,0.3303345579821954,46,23,23,0.25,0.1481481481481481,0.2462930727056815,0.1105114298802404,3.0,3.0
4_0_SPEAKER_02,4,1,2,600,12023,119,5.042016806722689,2,3,16,0.8,11.65,0.3416309005544401,0.3303345579821954,46,23,23,0.25,0.1481481481481481,0.2462930727056815,0.1105114298802404,3.0,6.0
4_0_SPEAKER_02,4,1,2,600,12023,119,5.042016806722689,2,4,0,0.8,11.65,0.3416309005544401,0.3303345579821954,46,23,23,0.25,0.1481481481481481,0.2462930727056815,0.1105114298802404,3.0,3.0
4_0_SPEAKER_03,4,1,3,8844,12023,119,74.31932773109244,3,0,46,0.8,11.65,0.3416309005544401,0.3303345579821954,206,103,103,0.0,0.0579710144927536,0.687621946363095,0.4199120061145829,3.0,3.0
4_0_SPEAKER_03,4,1,3,8844,12023,119,74.31932773109244,3,1,17,0.8,11.65,0.3416309005544401,0.3303345579821954,206,103,103,0.0,0.0579710144927536,0.687621946363095,0.4199120061145829,3.0,2.0
4_0_SPEAKER_03,4,1,3,8844,12023,119,74.31932773109244,3,2,20,0.8,11.65,0.3416309005544401,0.3303345579821954,206,103,103,0.0,0.0579710144927536,0.687621946363095,0.4199120061145829,3.0,2.0
4_0_SPEAKER_03,4,1,3,8844,12023,119,74.31932773109244,3,3,54,0.8,11.65,0.3416309005544401,0.3303345579821954,206,103,103,0.0,0.0579710144927536,0.687621946363095,0.4199120061145829,3.0,7.0
4_0_SPEAKER_03,4,1,3,8844,12023,119,74.31932773109244,3,4,20,0.8,11.65,0.3416309005544401,0.3303345579821954,206,103,103,0.0,0.0579710144927536,0.687621946363095,0.4199120061145829,3.0,2.0
4_0_SPEAKER_04,4,1,4,574,12023,119,4.823529411764706,4,0,5,0.8,11.65,0.3416309005544401,0.3303345579821954,56,28,28,0.0,0.0784313725490196,0.3025407243126861,0.127179794038182,2.0,4.0
4_0_SPEAKER_04,4,1,4,574,12023,119,4.823529411764706,4,1,0,0.8,11.65,0.3416309005544401,0.3303345579821954,56,28,28,0.0,0.0784313725490196,0.3025407243126861,0.127179794038182,2.0,3.0
4_0_SPEAKER_04,4,1,4,574,12023,119,4.823529411764706,4,2,2,0.8,11.65,0.3416309005544401,0.3303345579821954,56,28,28,0.0,0.0784313725490196,0.3025407243126861,0.127179794038182,2.0,3.0
4_0_SPEAKER_04,4,1,4,574,12023,119,4.823529411764706,4,3,21,0.8,11.65,0.3416309005544401,0.3303345579821954,56,28,28,0.0,0.0784313725490196,0.3025407243126861,0.127179794038182,2.0,5.0
4_0_SPEAKER_04,4,1,4,574,12023,119,4.823529411764706,4,4,1,0.8,11.65,0.3416309005544401,0.3303345579821954,56,28,28,0.0,0.0784313725490196,0.3025407243126861,0.127179794038182,2.0,3.0
4_1_SPEAKER_00,4,2,0,1894,11416,127,14.913385826771654,0,0,8,0.9,12.2,0.3754098352962913,0.3004637386674598,100,50,50,0.0,0.1666666666666666,0.4461200932143391,0.20272861999628,3.0,3.0
4_1_SPEAKER_00,4,2,0,1894,11416,127,14.913385826771654,0,1,8,0.9,12.2,0.3754098352962913,0.3004637386674598,100,50,50,0.0,0.1666666666666666,0.4461200932143391,0.20272861999628,3.0,4.0
4_1_SPEAKER_00,4,2,0,1894,11416,127,14.913385826771654,0,2,3,0.9,12.2,0.3754098352962913,0.3004637386674598,100,50,50,0.0,0.1666666666666666,0.4461200932143391,0.20272861999628,3.0,3.0
4_1_SPEAKER_00,4,2,0,1894,11416,127,14.913385826771654,0,3,39,0.9,12.2,0.3754098352962913,0.3004637386674598,100,50,50,0.0,0.1666666666666666,0.4461200932143391,0.20272861999628,3.0,6.0
4_1_SPEAKER_00,4,2,0,1894,11416,127,14.913385826771654,0,4,0,0.9,12.2,0.3754098352962913,0.3004637386674598,100,50,50,0.0,0.1666666666666666,0.4461200932143391,0.20272861999628,3.0,4.0
4_1_SPEAKER_01,4,2,1,1057,11416,127,8.32283464566929,1,0,6,0.9,12.2,0.3754098352962913,0.3004637386674598,116,58,58,0.0833333333333333,0.2352941176470588,0.5442249618556328,0.2250253545920737,3.0,4.0
4_1_SPEAKER_01,4,2,1,1057,11416,127,8.32283464566929,1,1,1,0.9,12.2,0.3754098352962913,0.3004637386674598,116,58,58,0.0833333333333333,0.2352941176470588,0.5442249618556328,0.2250253545920737,3.0,4.0
4_1_SPEAKER_01,4,2,1,1057,11416,127,8.32283464566929,1,2,2,0.9,12.2,0.3754098352962913,0.3004637386674598,116,58,58,0.0833333333333333,0.2352941176470588,0.5442249618556328,0.2250253545920737,3.0,3.0
4_1_SPEAKER_01,4,2,1,1057,11416,127,8.32283464566929,1,3,48,0.9,12.2,0.3754098352962913,0.3004637386674598,116,58,58,0.0833333333333333,0.2352941176470588,0.5442249618556328,0.2250253545920737,3.0,6.0
4_1_SPEAKER_01,4,2,1,1057,11416,127,8.32283464566929,1,4,2,0.9,12.2,0.3754098352962913,0.3004637386674598,116,58,58,0.0833333333333333,0.2352941176470588,0.5442249618556328,0.2250253545920737,3.0,3.0
4_1_SPEAKER_02,4,2,2,322,11416,127,2.5354330708661417,2,0,3,0.9,12.2,0.3754098352962913,0.3004637386674598,30,15,15,0.5416666666666666,0.2222222222222222,0.1375093363179511,0.0798990057211592,3.0,4.0
4_1_SPEAKER_02,4,2,2,322,11416,127,2.5354330708661417,2,1,1,0.9,12.2,0.3754098352962913,0.3004637386674598,30,15,15,0.5416666666666666,0.2222222222222222,0.1375093363179511,0.0798990057211592,3.0,3.0
